Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	12	3	       	5	0	0	Anomalia
2018	7	12	3	       	5	10	0	Normal
2018	7	12	3	       	5	20	0	Normal
2018	7	12	3	       	5	30	0	Normal
2018	7	12	3	       	5	40	0	Normal
2018	7	12	3	       	5	50	0	Normal
2018	7	12	3	       	6	0	0	Normal
2018	7	12	3	       	6	10	0	Normal
2018	7	12	3	       	6	20	0	Normal
2018	7	12	3	       	6	30	0	Normal
2018	7	12	3	       	6	40	0	Normal
2018	7	12	3	       	6	50	0	Normal
2018	7	12	3	       	7	0	150	Normal
2018	7	12	3	       	7	10	152	Normal
2018	7	12	3	       	7	20	148	Normal
2018	7	12	3	       	7	30	149	Normal
2018	7	12	3	       	7	40	153	Normal
2018	7	12	3	       	7	50	150	Normal
2018	7	12	3	       	8	0	148	Normal
2018	7	12	3	       	8	10	153	Normal
2018	7	12	3	       	8	20	155	Normal
2018	7	12	3	       	8	30	143	Normal
2018	7	12	3	       	8	40	149	Normal
2018	7	12	3	       	8	50	147	Normal
2018	7	12	3	       	9	0	147	Normal
2018	7	12	3	       	9	10	149	Normal
2018	7	12	3	       	9	20	151	Normal
2018	7	12	3	       	9	30	149	Normal
2018	7	12	3	       	9	40	151	Normal
2018	7	12	3	       	9	50	150	Normal
2018	7	12	3	       	10	0	148	Normal
2018	7	12	3	       	10	10	149	Normal
2018	7	12	3	       	10	20	151	Normal
2018	7	12	3	       	10	30	145	Normal
2018	7	12	3	       	10	40	151	Normal
2018	7	12	3	       	10	50	153	Normal
2018	7	12	3	       	11	0	149	Normal
2018	7	12	3	       	11	10	145	Normal
2018	7	12	3	       	11	20	148	Normal
2018	7	12	3	       	11	30	150	Normal
2018	7	12	3	       	11	40	148	Normal
2018	7	12	3	       	11	50	150	Normal
2018	7	12	3	       	12	0	153	Normal
2018	7	12	3	       	12	10	148	Normal
2018	7	12	3	       	12	20	148	Normal
2018	7	12	3	       	12	30	154	Normal
2018	7	12	3	       	12	40	151	Normal
2018	7	12	3	       	12	50	146	Normal
2018	7	12	3	       	13	0	151	Normal
2018	7	12	3	       	13	10	151	Normal
2018	7	12	3	       	13	20	156	Normal
2018	7	12	3	       	13	30	148	Normal
2018	7	12	3	       	13	40	148	Normal
2018	7	12	3	       	13	50	150	Normal
2018	7	12	3	       	14	0	153	Normal
2018	7	12	3	       	14	10	152	Normal
2018	7	12	3	       	14	20	153	Normal
2018	7	12	3	       	14	30	151	Normal
2018	7	12	3	       	14	40	150	Normal
2018	7	12	3	       	14	50	150	Normal
2018	7	12	3	       	15	0	150	Normal
2018	7	12	3	       	15	10	154	Normal
2018	7	12	3	       	15	20	149	Normal
2018	7	12	3	       	15	30	146	Normal
2018	7	12	3	       	15	40	150	Normal
2018	7	12	3	       	15	50	150	Normal
2018	7	12	3	       	16	0	149	Normal
2018	7	12	3	       	16	10	145	Normal
2018	7	12	3	       	16	20	149	Normal
2018	7	12	3	       	16	30	153	Normal
2018	7	12	3	       	16	40	153	Normal
2018	7	12	3	       	16	50	149	Normal
2018	7	12	3	       	17	0	150	Normal
2018	7	12	3	       	17	10	151	Normal
2018	7	12	3	       	17	20	152	Normal
2018	7	12	3	       	17	30	150	Normal
2018	7	12	3	       	17	40	150	Normal
2018	7	12	3	       	17	50	152	Normal
2018	7	12	3	       	18	0	0	Normal
2018	7	12	3	       	18	10	0	Normal
2018	7	12	3	       	18	20	0	Normal
2018	7	12	3	       	18	30	0	Normal
2018	7	12	3	       	18	40	0	Normal
2018	7	12	3	       	18	50	0	Normal
2018	7	12	3	       	19	0	0	Normal
2018	7	12	3	       	19	10	0	Normal
2018	7	12	3	       	19	20	0	Normal
2018	7	12	3	       	19	30	0	Normal
2018	7	12	3	       	19	40	0	Normal
2018	7	12	3	       	19	50	0	Normal
2018	7	12	3	       	20	0	0	Normal
2018	7	12	3	       	20	10	0	Normal
2018	7	12	3	       	20	20	0	Normal
2018	7	12	3	       	20	30	0	Normal
2018	7	12	3	       	20	40	0	Normal
2018	7	12	3	       	20	50	0	Normal
2018	7	12	3	       	21	0	0	Normal
2018	7	12	3	       	21	10	0	Normal
2018	7	12	3	       	21	20	0	Normal
2018	7	12	3	       	21	30	0	Normal
2018	7	12	3	       	21	40	0	Normal
2018	7	12	3	       	21	50	0	Normal
2018	7	12	3	       	22	0	0	Normal
2018	7	12	3	       	22	10	0	Normal
2018	7	12	3	       	22	20	0	Normal
2018	7	12	3	       	22	30	0	Normal
2018	7	12	3	       	22	40	0	Normal
2018	7	12	3	       	22	50	0	Normal
2018	7	12	3	       	23	0	0	Normal
2018	7	12	3	       	23	10	0	Normal
2018	7	12	3	       	23	20	0	Normal
2018	7	12	3	       	23	30	0	Normal
2018	7	12	3	       	23	40	0	Normal
2018	7	12	3	       	23	50	0	Normal
2018	7	13	4	       	0	0	0	Normal
2018	7	13	4	       	0	10	0	Normal
2018	7	13	4	       	0	20	0	Normal
2018	7	13	4	       	0	30	0	Normal
2018	7	13	4	       	0	40	0	Anomalia
2018	7	13	4	       	0	50	0	Normal
2018	7	13	4	       	1	0	0	Normal
2018	7	13	4	       	1	10	0	Normal
2018	7	13	4	       	1	20	0	Normal
2018	7	13	4	       	1	30	0	Normal
2018	7	13	4	       	1	40	0	Normal
2018	7	13	4	       	1	50	0	Normal
2018	7	13	4	       	2	0	0	Normal
2018	7	13	4	       	2	10	0	Normal
2018	7	13	4	       	2	20	0	Normal
2018	7	13	4	       	2	30	0	Normal
2018	7	13	4	       	2	40	0	Normal
2018	7	13	4	       	2	50	0	Normal
2018	7	13	4	       	3	0	0	Normal
2018	7	13	4	       	3	10	0	Normal
2018	7	13	4	       	3	20	0	Normal
2018	7	13	4	       	3	30	0	Normal
2018	7	13	4	       	3	40	0	Normal
2018	7	13	4	       	3	50	0	Normal
2018	7	13	4	       	4	0	0	Normal
2018	7	13	4	       	4	10	0	Normal
2018	7	13	4	       	4	20	0	Normal
2018	7	13	4	       	4	30	0	Normal
2018	7	13	4	       	4	40	0	Normal
2018	7	13	4	       	4	50	0	Normal
2018	7	13	4	       	5	0	0	Normal
2018	7	13	4	       	5	10	0	Normal
2018	7	13	4	       	5	20	0	Normal
2018	7	13	4	       	5	30	0	Normal
2018	7	13	4	       	5	40	0	Normal
2018	7	13	4	       	5	50	0	Normal
2018	7	13	4	       	6	0	0	Normal
2018	7	13	4	       	6	10	0	Normal
2018	7	13	4	       	6	20	0	Normal
2018	7	13	4	       	6	30	0	Normal
2018	7	13	4	       	6	40	0	Normal
2018	7	13	4	       	6	50	0	Normal
2018	7	13	4	       	7	0	152	Normal
2018	7	13	4	       	7	10	151	Normal
2018	7	13	4	       	7	20	150	Normal
2018	7	13	4	       	7	30	150	Normal
2018	7	13	4	       	7	40	150	Normal
2018	7	13	4	       	7	50	154	Normal
2018	7	13	4	       	8	0	147	Normal
2018	7	13	4	       	8	10	145	Normal
2018	7	13	4	       	8	20	153	Normal
2018	7	13	4	       	8	30	151	Normal
2018	7	13	4	       	8	40	147	Normal
2018	7	13	4	       	8	50	148	Normal
2018	7	13	4	       	9	0	148	Normal
2018	7	13	4	       	9	10	154	Normal
2018	7	13	4	       	9	20	151	Normal
2018	7	13	4	       	9	30	150	Normal
2018	7	13	4	       	9	40	153	Normal
2018	7	13	4	       	9	50	147	Normal
2018	7	13	4	       	10	0	150	Normal
2018	7	13	4	       	10	10	149	Normal
2018	7	13	4	       	10	20	153	Normal
2018	7	13	4	       	10	30	154	Normal
2018	7	13	4	       	10	40	150	Normal
2018	7	13	4	       	10	50	147	Normal
2018	7	13	4	       	11	0	146	Normal
2018	7	13	4	       	11	10	152	Normal
2018	7	13	4	       	11	20	152	Normal
2018	7	13	4	       	11	30	149	Normal
2018	7	13	4	       	11	40	148	Normal
2018	7	13	4	       	11	50	147	Normal
2018	7	13	4	       	12	0	153	Normal
2018	7	13	4	       	12	10	152	Normal
2018	7	13	4	       	12	20	153	Normal
2018	7	13	4	       	12	30	150	Normal
2018	7	13	4	       	12	40	148	Normal
2018	7	13	4	       	12	50	152	Normal
2018	7	13	4	       	13	0	148	Normal
2018	7	13	4	       	13	10	154	Normal
2018	7	13	4	       	13	20	153	Normal
2018	7	13	4	       	13	30	153	Normal
2018	7	13	4	       	13	40	148	Normal
2018	7	13	4	       	13	50	154	Normal
2018	7	13	4	       	14	0	149	Normal
2018	7	13	4	       	14	10	154	Normal
2018	7	13	4	       	14	20	155	Normal
2018	7	13	4	       	14	30	151	Normal
2018	7	13	4	       	14	40	149	Normal
2018	7	13	4	       	14	50	155	Normal
2018	7	13	4	       	15	0	144	Normal
2018	7	13	4	       	15	10	149	Normal
2018	7	13	4	       	15	20	155	Normal
2018	7	13	4	       	15	30	154	Normal
2018	7	13	4	       	15	40	150	Normal
2018	7	13	4	       	15	50	150	Normal
2018	7	13	4	       	16	0	149	Normal
2018	7	13	4	       	16	10	154	Normal
2018	7	13	4	       	16	20	146	Normal
2018	7	13	4	       	16	30	153	Normal
2018	7	13	4	       	16	40	147	Normal
2018	7	13	4	       	16	50	150	Normal
2018	7	13	4	       	17	0	153	Normal
2018	7	13	4	       	17	10	151	Normal
2018	7	13	4	       	17	20	152	Normal
2018	7	13	4	       	17	30	149	Normal
2018	7	13	4	       	17	40	145	Normal
2018	7	13	4	       	17	50	152	Normal
2018	7	13	4	       	18	0	0	Normal
2018	7	13	4	       	18	10	0	Normal
2018	7	13	4	       	18	20	0	Normal
2018	7	13	4	       	18	30	0	Normal
2018	7	13	4	       	18	40	0	Normal
2018	7	13	4	       	18	50	0	Normal
2018	7	13	4	       	19	0	0	Normal
2018	7	13	4	       	19	10	0	Normal
2018	7	13	4	       	19	20	0	Normal
2018	7	13	4	       	19	30	0	Normal
2018	7	13	4	       	19	40	0	Normal
2018	7	13	4	       	19	50	0	Normal
2018	7	13	4	       	20	0	0	Normal
2018	7	13	4	       	20	10	0	Normal
2018	7	13	4	       	20	20	0	Normal
2018	7	13	4	       	20	30	0	Normal
2018	7	13	4	       	20	40	0	Normal
2018	7	13	4	       	20	50	0	Normal
2018	7	13	4	       	21	0	0	Normal
2018	7	13	4	       	21	10	0	Normal
2018	7	13	4	       	21	20	0	Normal
2018	7	13	4	       	21	30	0	Normal
2018	7	13	4	       	21	40	0	Normal
2018	7	13	4	       	21	50	0	Normal
2018	7	13	4	       	22	0	0	Normal
2018	7	13	4	       	22	10	0	Normal
2018	7	13	4	       	22	20	0	Normal
2018	7	13	4	       	22	30	0	Normal
2018	7	13	4	       	22	40	0	Normal
2018	7	13	4	       	22	50	0	Normal
2018	7	13	4	       	23	0	0	Normal
2018	7	13	4	       	23	10	0	Normal
2018	7	13	4	       	23	20	0	Normal
2018	7	13	4	       	23	30	0	Normal
2018	7	13	4	       	23	40	0	Normal
2018	7	13	4	       	23	50	0	Normal
2018	7	14	5	       	0	0	121	Normal
2018	7	14	5	       	0	10	122	Normal
2018	7	14	5	       	0	20	120	Normal
2018	7	14	5	       	0	30	118	Normal
2018	7	14	5	       	0	40	124	Normal
2018	7	14	5	       	0	50	120	Normal
2018	7	14	5	       	1	0	122	Normal
2018	7	14	5	       	1	10	120	Normal
2018	7	14	5	       	1	20	120	Normal
2018	7	14	5	       	1	30	121	Normal
2018	7	14	5	       	1	40	118	Normal
2018	7	14	5	       	1	50	120	Normal
2018	7	14	5	       	2	0	118	Normal
2018	7	14	5	       	2	10	115	Normal
2018	7	14	5	       	2	20	120	Normal
2018	7	14	5	       	2	30	121	Normal
2018	7	14	5	       	2	40	117	Normal
2018	7	14	5	       	2	50	119	Normal
2018	7	14	5	       	3	0	120	Normal
2018	7	14	5	       	3	10	120	Normal
2018	7	14	5	       	3	20	119	Normal
2018	7	14	5	       	3	30	120	Normal
2018	7	14	5	       	3	40	117	Normal
2018	7	14	5	       	3	50	119	Normal
2018	7	14	5	       	4	0	120	Normal
2018	7	14	5	       	4	10	117	Normal
2018	7	14	5	       	4	20	120	Normal
2018	7	14	5	       	4	30	120	Normal
2018	7	14	5	       	4	40	120	Normal
2018	7	14	5	       	4	50	119	Normal
2018	7	14	5	       	5	0	120	Normal
2018	7	14	5	       	5	10	124	Normal
2018	7	14	5	       	5	20	120	Normal
2018	7	14	5	       	5	30	116	Normal
2018	7	14	5	       	5	40	117	Normal
2018	7	14	5	       	5	50	116	Normal
2018	7	14	5	       	6	0	120	Normal
2018	7	14	5	       	6	10	122	Normal
2018	7	14	5	       	6	20	120	Normal
2018	7	14	5	       	6	30	117	Normal
2018	7	14	5	       	6	40	124	Normal
2018	7	14	5	       	6	50	120	Normal
2018	7	14	5	       	7	0	121	Normal
2018	7	14	5	       	7	10	120	Normal
2018	7	14	5	       	7	20	121	Normal
2018	7	14	5	       	7	30	120	Normal
2018	7	14	5	       	7	40	120	Normal
2018	7	14	5	       	7	50	117	Normal
2018	7	14	5	       	8	0	120	Normal
2018	7	14	5	       	8	10	120	Normal
2018	7	14	5	       	8	20	118	Normal
2018	7	14	5	       	8	30	120	Normal
2018	7	14	5	       	8	40	122	Normal
2018	7	14	5	       	8	50	124	Normal
2018	7	14	5	       	9	0	120	Normal
2018	7	14	5	       	9	10	121	Normal
2018	7	14	5	       	9	20	122	Normal
2018	7	14	5	       	9	30	116	Normal
2018	7	14	5	       	9	40	120	Normal
2018	7	14	5	       	9	50	120	Normal
2018	7	14	5	       	10	0	120	Normal
2018	7	14	5	       	10	10	115	Normal
2018	7	14	5	       	10	20	122	Normal
2018	7	14	5	       	10	30	121	Normal
2018	7	14	5	       	10	40	123	Normal
2018	7	14	5	       	10	50	122	Normal
2018	7	14	5	       	11	0	118	Normal
2018	7	14	5	       	11	10	122	Normal
2018	7	14	5	       	11	20	118	Normal
2018	7	14	5	       	11	30	120	Normal
2018	7	14	5	       	11	40	122	Normal
2018	7	14	5	       	11	50	118	Normal
2018	7	14	5	       	12	0	116	Normal
2018	7	14	5	       	12	10	119	Normal
2018	7	14	5	       	12	20	119	Normal
2018	7	14	5	       	12	30	122	Normal
2018	7	14	5	       	12	40	120	Normal
2018	7	14	5	       	12	50	119	Normal
2018	7	14	5	       	13	0	118	Normal
2018	7	14	5	       	13	10	121	Normal
2018	7	14	5	       	13	20	118	Normal
2018	7	14	5	       	13	30	118	Normal
2018	7	14	5	       	13	40	119	Normal
2018	7	14	5	       	13	50	116	Normal
2018	7	14	5	       	14	0	118	Normal
2018	7	14	5	       	14	10	117	Normal
2018	7	14	5	       	14	20	116	Normal
2018	7	14	5	       	14	30	119	Normal
2018	7	14	5	       	14	40	120	Normal
2018	7	14	5	       	14	50	117	Normal
2018	7	14	5	       	15	0	118	Normal
2018	7	14	5	       	15	10	122	Normal
2018	7	14	5	       	15	20	118	Normal
2018	7	14	5	       	15	30	122	Normal
2018	7	14	5	       	15	40	122	Normal
2018	7	14	5	       	15	50	124	Normal
2018	7	14	5	       	16	0	121	Normal
2018	7	14	5	       	16	10	121	Normal
2018	7	14	5	       	16	20	120	Normal
2018	7	14	5	       	16	30	121	Normal
2018	7	14	5	       	16	40	118	Normal
2018	7	14	5	       	16	50	118	Normal
2018	7	14	5	       	17	0	123	Normal
2018	7	14	5	       	17	10	122	Normal
2018	7	14	5	       	17	20	120	Normal
2018	7	14	5	       	17	30	119	Normal
2018	7	14	5	       	17	40	120	Normal
2018	7	14	5	       	17	50	120	Normal
2018	7	14	5	       	18	0	116	Normal
2018	7	14	5	       	18	10	120	Normal
2018	7	14	5	       	18	20	120	Normal
2018	7	14	5	       	18	30	121	Normal
2018	7	14	5	       	18	40	118	Normal
2018	7	14	5	       	18	50	118	Normal
2018	7	14	5	       	19	0	120	Normal
2018	7	14	5	       	19	10	117	Normal
2018	7	14	5	       	19	20	118	Normal
2018	7	14	5	       	19	30	120	Normal
2018	7	14	5	       	19	40	117	Normal
2018	7	14	5	       	19	50	121	Normal
2018	7	14	5	       	20	0	120	Normal
2018	7	14	5	       	20	10	118	Normal
2018	7	14	5	       	20	20	120	Normal
2018	7	14	5	       	20	30	120	Normal
2018	7	14	5	       	20	40	117	Normal
2018	7	14	5	       	20	50	118	Normal
2018	7	14	5	       	21	0	118	Normal
2018	7	14	5	       	21	10	123	Normal
2018	7	14	5	       	21	20	121	Normal
2018	7	14	5	       	21	30	119	Normal
2018	7	14	5	       	21	40	118	Normal
2018	7	14	5	       	21	50	120	Normal
2018	7	14	5	       	22	0	120	Normal
2018	7	14	5	       	22	10	121	Normal
2018	7	14	5	       	22	20	122	Normal
2018	7	14	5	       	22	30	120	Normal
2018	7	14	5	       	22	40	120	Normal
2018	7	14	5	       	22	50	118	Normal
2018	7	14	5	       	23	0	120	Normal
2018	7	14	5	       	23	10	120	Normal
2018	7	14	5	       	23	20	123	Normal
2018	7	14	5	       	23	30	122	Normal
2018	7	14	5	       	23	40	120	Normal
2018	7	14	5	       	23	50	118	Normal
2018	7	15	6	       	0	0	119	Normal
2018	7	15	6	       	0	10	118	Normal
2018	7	15	6	       	0	20	122	Normal
2018	7	15	6	       	0	30	119	Normal
2018	7	15	6	       	0	40	116	Normal
2018	7	15	6	       	0	50	118	Normal
2018	7	15	6	       	1	0	121	Normal
2018	7	15	6	       	1	10	123	Normal
2018	7	15	6	       	1	20	120	Normal
2018	7	15	6	       	1	30	120	Normal
2018	7	15	6	       	1	40	122	Normal
2018	7	15	6	       	1	50	123	Normal
2018	7	15	6	       	2	0	118	Normal
2018	7	15	6	       	2	10	117	Normal
2018	7	15	6	       	2	20	120	Normal
2018	7	15	6	       	2	30	118	Normal
2018	7	15	6	       	2	40	120	Normal
2018	7	15	6	       	2	50	121	Normal
2018	7	15	6	       	3	0	119	Normal
2018	7	15	6	       	3	10	119	Normal
2018	7	15	6	       	3	20	122	Normal
2018	7	15	6	       	3	30	119	Normal
2018	7	15	6	       	3	40	124	Normal
2018	7	15	6	       	3	50	121	Normal
2018	7	15	6	       	4	0	124	Normal
2018	7	15	6	       	4	10	121	Normal
2018	7	15	6	       	4	20	122	Normal
2018	7	15	6	       	4	30	120	Normal
2018	7	15	6	       	4	40	120	Normal
2018	7	15	6	       	4	50	119	Normal
2018	7	15	6	       	5	0	120	Normal
2018	7	15	6	       	5	10	120	Normal
2018	7	15	6	       	5	20	118	Normal
2018	7	15	6	       	5	30	120	Normal
2018	7	15	6	       	5	40	121	Normal
2018	7	15	6	       	5	50	123	Normal
2018	7	15	6	       	6	0	122	Normal
2018	7	15	6	       	6	10	118	Normal
2018	7	15	6	       	6	20	116	Normal
2018	7	15	6	       	6	30	119	Normal
2018	7	15	6	       	6	40	123	Normal
2018	7	15	6	       	6	50	121	Normal
2018	7	15	6	       	7	0	120	Normal
2018	7	15	6	       	7	10	118	Normal
2018	7	15	6	       	7	20	119	Normal
2018	7	15	6	       	7	30	116	Normal
2018	7	15	6	       	7	40	120	Normal
2018	7	15	6	       	7	50	116	Normal
2018	7	15	6	       	8	0	119	Normal
2018	7	15	6	       	8	10	119	Normal
2018	7	15	6	       	8	20	120	Normal
2018	7	15	6	       	8	30	117	Normal
2018	7	15	6	       	8	40	120	Normal
2018	7	15	6	       	8	50	120	Normal
2018	7	15	6	       	9	0	121	Normal
2018	7	15	6	       	9	10	119	Normal
2018	7	15	6	       	9	20	116	Normal
2018	7	15	6	       	9	30	120	Normal
2018	7	15	6	       	9	40	117	Normal
2018	7	15	6	       	9	50	120	Normal
2018	7	15	6	       	10	0	122	Normal
2018	7	15	6	       	10	10	118	Normal
2018	7	15	6	       	10	20	120	Normal
2018	7	15	6	       	10	30	124	Normal
2018	7	15	6	       	10	40	119	Normal
2018	7	15	6	       	10	50	118	Normal
2018	7	15	6	       	11	0	119	Normal
2018	7	15	6	       	11	10	120	Normal
2018	7	15	6	       	11	20	123	Normal
2018	7	15	6	       	11	30	116	Normal
2018	7	15	6	       	11	40	116	Normal
2018	7	15	6	       	11	50	118	Normal
2018	7	15	6	       	12	0	124	Normal
2018	7	15	6	       	12	10	120	Normal
2018	7	15	6	       	12	20	123	Normal
2018	7	15	6	       	12	30	121	Normal
2018	7	15	6	       	12	40	118	Normal
2018	7	15	6	       	12	50	117	Normal
2018	7	15	6	       	13	0	122	Normal
2018	7	15	6	       	13	10	120	Normal
2018	7	15	6	       	13	20	122	Normal
2018	7	15	6	       	13	30	117	Normal
2018	7	15	6	       	13	40	118	Normal
2018	7	15	6	       	13	50	121	Normal
2018	7	15	6	       	14	0	118	Normal
2018	7	15	6	       	14	10	118	Normal
2018	7	15	6	       	14	20	118	Normal
2018	7	15	6	       	14	30	122	Normal
2018	7	15	6	       	14	40	118	Normal
2018	7	15	6	       	14	50	118	Normal
2018	7	15	6	       	15	0	119	Normal
2018	7	15	6	       	15	10	120	Normal
2018	7	15	6	       	15	20	121	Normal
2018	7	15	6	       	15	30	121	Normal
2018	7	15	6	       	15	40	120	Normal
2018	7	15	6	       	15	50	120	Normal
2018	7	15	6	       	16	0	116	Normal
2018	7	15	6	       	16	10	120	Normal
2018	7	15	6	       	16	20	119	Normal
2018	7	15	6	       	16	30	121	Normal
2018	7	15	6	       	16	40	121	Normal
2018	7	15	6	       	16	50	118	Normal
2018	7	15	6	       	17	0	120	Normal
2018	7	15	6	       	17	10	117	Normal
2018	7	15	6	       	17	20	119	Normal
2018	7	15	6	       	17	30	120	Normal
2018	7	15	6	       	17	40	118	Normal
2018	7	15	6	       	17	50	120	Normal
2018	7	15	6	       	18	0	121	Normal
2018	7	15	6	       	18	10	122	Normal
2018	7	15	6	       	18	20	118	Normal
2018	7	15	6	       	18	30	122	Normal
2018	7	15	6	       	18	40	118	Normal
2018	7	15	6	       	18	50	120	Normal
2018	7	15	6	       	19	0	119	Normal
2018	7	15	6	       	19	10	119	Normal
2018	7	15	6	       	19	20	121	Normal
2018	7	15	6	       	19	30	118	Normal
2018	7	15	6	       	19	40	123	Normal
2018	7	15	6	       	19	50	123	Normal
2018	7	15	6	       	20	0	119	Normal
2018	7	15	6	       	20	10	118	Normal
2018	7	15	6	       	20	20	122	Normal
2018	7	15	6	       	20	30	119	Normal
2018	7	15	6	       	20	40	119	Normal
2018	7	15	6	       	20	50	123	Normal
2018	7	15	6	       	21	0	119	Normal
2018	7	15	6	       	21	10	118	Normal
2018	7	15	6	       	21	20	124	Normal
2018	7	15	6	       	21	30	116	Normal
2018	7	15	6	       	21	40	117	Normal
2018	7	15	6	       	21	50	117	Normal
2018	7	15	6	       	22	0	120	Normal
2018	7	15	6	       	22	10	118	Normal
2018	7	15	6	       	22	20	121	Normal
2018	7	15	6	       	22	30	119	Normal
2018	7	15	6	       	22	40	119	Normal
2018	7	15	6	       	22	50	119	Normal
2018	7	15	6	       	23	0	120	Normal
2018	7	15	6	       	23	10	121	Normal
2018	7	15	6	       	23	20	119	Normal
2018	7	15	6	       	23	30	117	Normal
2018	7	15	6	       	23	40	120	Normal
2018	7	15	6	       	23	50	121	Normal
2018	7	16	0	       	0	0	0	Normal
2018	7	16	0	       	0	10	0	Normal
2018	7	16	0	       	0	20	0	Normal
2018	7	16	0	       	0	30	0	Normal
2018	7	16	0	       	0	40	0	Normal
2018	7	16	0	       	0	50	0	Normal
2018	7	16	0	       	1	0	0	Normal
2018	7	16	0	       	1	10	0	Normal
2018	7	16	0	       	1	20	0	Normal
2018	7	16	0	       	1	30	0	Normal
2018	7	16	0	       	1	40	0	Normal
2018	7	16	0	       	1	50	0	Normal
2018	7	16	0	       	2	0	0	Normal
2018	7	16	0	       	2	10	0	Normal
2018	7	16	0	       	2	20	0	Normal
2018	7	16	0	       	2	30	0	Normal
2018	7	16	0	       	2	40	0	Normal
2018	7	16	0	       	2	50	0	Normal
2018	7	16	0	       	3	0	0	Normal
2018	7	16	0	       	3	10	0	Normal
2018	7	16	0	       	3	20	0	Normal
2018	7	16	0	       	3	30	0	Normal
2018	7	16	0	       	3	40	0	Normal
2018	7	16	0	       	3	50	0	Normal
2018	7	16	0	       	4	0	0	Normal
2018	7	16	0	       	4	10	0	Normal
2018	7	16	0	       	4	20	0	Normal
2018	7	16	0	       	4	30	0	Normal
2018	7	16	0	       	4	40	0	Normal
2018	7	16	0	       	4	50	0	Normal
2018	7	16	0	       	5	0	0	Normal
2018	7	16	0	       	5	10	0	Normal
2018	7	16	0	       	5	20	0	Normal
2018	7	16	0	       	5	30	0	Normal
2018	7	16	0	       	5	40	0	Normal
2018	7	16	0	       	5	50	0	Normal
2018	7	16	0	       	6	0	0	Normal
2018	7	16	0	       	6	10	0	Normal
2018	7	16	0	       	6	20	0	Normal
2018	7	16	0	       	6	30	0	Normal
2018	7	16	0	       	6	40	0	Normal
2018	7	16	0	       	6	50	0	Normal
2018	7	16	0	       	7	0	148	Normal
2018	7	16	0	       	7	10	150	Normal
2018	7	16	0	       	7	20	149	Normal
2018	7	16	0	       	7	30	153	Normal
2018	7	16	0	       	7	40	151	Normal
2018	7	16	0	       	7	50	155	Normal
2018	7	16	0	       	8	0	148	Normal
2018	7	16	0	       	8	10	150	Normal
2018	7	16	0	       	8	20	148	Normal
2018	7	16	0	       	8	30	148	Normal
2018	7	16	0	       	8	40	152	Normal
2018	7	16	0	       	8	50	153	Normal
2018	7	16	0	       	9	0	149	Normal
2018	7	16	0	       	9	10	153	Normal
2018	7	16	0	       	9	20	147	Normal
2018	7	16	0	       	9	30	148	Normal
2018	7	16	0	       	9	40	152	Normal
2018	7	16	0	       	9	50	153	Normal
2018	7	16	0	       	10	0	148	Normal
2018	7	16	0	       	10	10	148	Normal
2018	7	16	0	       	10	20	151	Normal
2018	7	16	0	       	10	30	154	Normal
2018	7	16	0	       	10	40	148	Normal
2018	7	16	0	       	10	50	150	Normal
2018	7	16	0	       	11	0	149	Normal
2018	7	16	0	       	11	10	151	Normal
2018	7	16	0	       	11	20	152	Normal
2018	7	16	0	       	11	30	150	Normal
2018	7	16	0	       	11	40	152	Normal
2018	7	16	0	       	11	50	147	Normal
2018	7	16	0	       	12	0	150	Normal
2018	7	16	0	       	12	10	154	Normal
2018	7	16	0	       	12	20	148	Normal
2018	7	16	0	       	12	30	147	Normal
2018	7	16	0	       	12	40	151	Normal
2018	7	16	0	       	12	50	148	Normal
2018	7	16	0	       	13	0	153	Normal
2018	7	16	0	       	13	10	152	Normal
2018	7	16	0	       	13	20	149	Normal
2018	7	16	0	       	13	30	152	Normal
2018	7	16	0	       	13	40	145	Normal
2018	7	16	0	       	13	50	149	Normal
2018	7	16	0	       	14	0	150	Normal
2018	7	16	0	       	14	10	154	Normal
2018	7	16	0	       	14	20	150	Normal
2018	7	16	0	       	14	30	150	Normal
2018	7	16	0	       	14	40	154	Normal
2018	7	16	0	       	14	50	151	Normal
2018	7	16	0	       	15	0	150	Normal
2018	7	16	0	       	15	10	151	Normal
2018	7	16	0	       	15	20	146	Normal
2018	7	16	0	       	15	30	148	Normal
2018	7	16	0	       	15	40	147	Normal
2018	7	16	0	       	15	50	152	Normal
2018	7	16	0	       	16	0	150	Normal
2018	7	16	0	       	16	10	147	Normal
2018	7	16	0	       	16	20	154	Normal
2018	7	16	0	       	16	30	148	Normal
2018	7	16	0	       	16	40	145	Normal
2018	7	16	0	       	16	50	148	Normal
2018	7	16	0	       	17	0	149	Normal
2018	7	16	0	       	17	10	152	Normal
2018	7	16	0	       	17	20	154	Normal
2018	7	16	0	       	17	30	154	Normal
2018	7	16	0	       	17	40	152	Normal
2018	7	16	0	       	17	50	147	Normal
2018	7	16	0	       	18	0	0	Normal
2018	7	16	0	       	18	10	0	Normal
2018	7	16	0	       	18	20	0	Normal
2018	7	16	0	       	18	30	0	Normal
2018	7	16	0	       	18	40	0	Normal
2018	7	16	0	       	18	50	0	Normal
2018	7	16	0	       	19	0	0	Normal
2018	7	16	0	       	19	10	0	Normal
2018	7	16	0	       	19	20	0	Normal
2018	7	16	0	       	19	30	0	Normal
