Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	12	3	       	5	10	99	Normal
2018	7	12	3	       	5	20	98	Normal
2018	7	12	3	       	5	30	98	Normal
2018	7	12	3	       	5	40	101	Normal
2018	7	12	3	       	5	50	101	Normal
2018	7	12	3	       	6	0	100	Normal
2018	7	12	3	       	6	10	99	Normal
2018	7	12	3	       	6	20	100	Normal
2018	7	12	3	       	6	30	101	Normal
2018	7	12	3	       	6	40	100	Normal
2018	7	12	3	       	6	50	100	Normal
2018	7	12	3	       	7	0	196	Normal
2018	7	12	3	       	7	10	200	Normal
2018	7	12	3	       	7	20	197	Normal
2018	7	12	3	       	7	30	199	Normal
2018	7	12	3	       	7	40	202	Normal
2018	7	12	3	       	7	50	198	Normal
2018	7	12	3	       	8	0	199	Normal
2018	7	12	3	       	8	10	194	Normal
2018	7	12	3	       	8	20	194	Normal
2018	7	12	3	       	8	30	196	Normal
2018	7	12	3	       	8	40	200	Normal
2018	7	12	3	       	8	50	200	Normal
2018	7	12	3	       	9	0	198	Normal
2018	7	12	3	       	9	10	198	Normal
2018	7	12	3	       	9	20	198	Normal
2018	7	12	3	       	9	30	200	Normal
2018	7	12	3	       	9	40	201	Normal
2018	7	12	3	       	9	50	202	Normal
2018	7	12	3	       	10	0	198	Normal
2018	7	12	3	       	10	10	201	Normal
2018	7	12	3	       	10	20	203	Normal
2018	7	12	3	       	10	30	204	Normal
2018	7	12	3	       	10	40	196	Normal
2018	7	12	3	       	10	50	197	Normal
2018	7	12	3	       	11	0	199	Normal
2018	7	12	3	       	11	10	197	Normal
2018	7	12	3	       	11	20	199	Normal
2018	7	12	3	       	11	30	199	Normal
2018	7	12	3	       	11	40	199	Normal
2018	7	12	3	       	11	50	194	Normal
2018	7	12	3	       	12	0	201	Normal
2018	7	12	3	       	12	10	200	Normal
2018	7	12	3	       	12	20	196	Normal
2018	7	12	3	       	12	30	198	Normal
2018	7	12	3	       	12	40	198	Normal
2018	7	12	3	       	12	50	201	Normal
2018	7	12	3	       	13	0	199	Normal
2018	7	12	3	       	13	10	205	Normal
2018	7	12	3	       	13	20	199	Normal
2018	7	12	3	       	13	30	202	Normal
2018	7	12	3	       	13	40	203	Normal
2018	7	12	3	       	13	50	201	Normal
2018	7	12	3	       	14	0	199	Normal
2018	7	12	3	       	14	10	202	Normal
2018	7	12	3	       	14	20	198	Normal
2018	7	12	3	       	14	30	200	Normal
2018	7	12	3	       	14	40	201	Normal
2018	7	12	3	       	14	50	196	Normal
2018	7	12	3	       	15	0	199	Normal
2018	7	12	3	       	15	10	199	Normal
2018	7	12	3	       	15	20	203	Normal
2018	7	12	3	       	15	30	201	Normal
2018	7	12	3	       	15	40	196	Normal
2018	7	12	3	       	15	50	198	Normal
2018	7	12	3	       	16	0	204	Normal
2018	7	12	3	       	16	10	203	Normal
2018	7	12	3	       	16	20	200	Normal
2018	7	12	3	       	16	30	206	Normal
2018	7	12	3	       	16	40	198	Normal
2018	7	12	3	       	16	50	197	Normal
2018	7	12	3	       	17	0	200	Normal
2018	7	12	3	       	17	10	198	Normal
2018	7	12	3	       	17	20	203	Normal
2018	7	12	3	       	17	30	200	Normal
2018	7	12	3	       	17	40	203	Normal
2018	7	12	3	       	17	50	203	Normal
2018	7	12	3	       	18	0	102	Normal
2018	7	12	3	       	18	10	101	Normal
2018	7	12	3	       	18	20	99	Normal
2018	7	12	3	       	18	30	100	Normal
2018	7	12	3	       	18	40	102	Normal
2018	7	12	3	       	18	50	98	Normal
2018	7	12	3	       	19	0	99	Normal
2018	7	12	3	       	19	10	101	Normal
2018	7	12	3	       	19	20	99	Normal
2018	7	12	3	       	19	30	101	Normal
2018	7	12	3	       	19	40	101	Normal
2018	7	12	3	       	19	50	101	Normal
2018	7	12	3	       	20	0	101	Normal
2018	7	12	3	       	20	10	99	Normal
2018	7	12	3	       	20	20	100	Normal
2018	7	12	3	       	20	30	101	Normal
2018	7	12	3	       	20	40	100	Normal
2018	7	12	3	       	20	50	101	Normal
2018	7	12	3	       	21	0	100	Normal
2018	7	12	3	       	21	10	101	Normal
2018	7	12	3	       	21	20	101	Normal
2018	7	12	3	       	21	30	99	Normal
2018	7	12	3	       	21	40	100	Normal
2018	7	12	3	       	21	50	102	Normal
2018	7	12	3	       	22	0	99	Normal
2018	7	12	3	       	22	10	100	Normal
2018	7	12	3	       	22	20	100	Normal
2018	7	12	3	       	22	30	101	Normal
2018	7	12	3	       	22	40	99	Normal
2018	7	12	3	       	22	50	99	Normal
2018	7	12	3	       	23	0	100	Normal
2018	7	12	3	       	23	10	98	Normal
2018	7	12	3	       	23	20	99	Normal
2018	7	12	3	       	23	30	101	Normal
2018	7	12	3	       	23	40	99	Normal
2018	7	12	3	       	23	50	101	Normal
2018	7	13	4	       	0	0	99	Normal
2018	7	13	4	       	0	10	100	Normal
2018	7	13	4	       	0	20	100	Normal
2018	7	13	4	       	0	30	99	Normal
2018	7	13	4	       	0	40	99	Normal
2018	7	13	4	       	0	50	99	Normal
2018	7	13	4	       	1	0	98	Normal
2018	7	13	4	       	1	10	100	Normal
2018	7	13	4	       	1	20	101	Normal
2018	7	13	4	       	1	30	99	Normal
2018	7	13	4	       	1	40	99	Normal
2018	7	13	4	       	1	50	98	Normal
2018	7	13	4	       	2	0	99	Normal
2018	7	13	4	       	2	10	99	Normal
2018	7	13	4	       	2	20	98	Normal
2018	7	13	4	       	2	30	99	Normal
2018	7	13	4	       	2	40	101	Normal
2018	7	13	4	       	2	50	100	Normal
2018	7	13	4	       	3	0	98	Normal
2018	7	13	4	       	3	10	101	Normal
2018	7	13	4	       	3	20	100	Normal
2018	7	13	4	       	3	30	102	Normal
2018	7	13	4	       	3	40	103	Normal
2018	7	13	4	       	3	50	98	Normal
2018	7	13	4	       	4	0	98	Normal
2018	7	13	4	       	4	10	99	Normal
2018	7	13	4	       	4	20	98	Normal
2018	7	13	4	       	4	30	100	Normal
2018	7	13	4	       	4	40	101	Normal
2018	7	13	4	       	4	50	102	Normal
2018	7	13	4	       	5	0	98	Normal
2018	7	13	4	       	5	10	100	Normal
2018	7	13	4	       	5	20	99	Normal
2018	7	13	4	       	5	30	99	Normal
2018	7	13	4	       	5	40	101	Normal
2018	7	13	4	       	5	50	99	Normal
2018	7	13	4	       	6	0	99	Normal
2018	7	13	4	       	6	10	98	Normal
2018	7	13	4	       	6	20	100	Normal
2018	7	13	4	       	6	30	100	Normal
2018	7	13	4	       	6	40	100	Normal
2018	7	13	4	       	6	50	100	Normal
2018	7	13	4	       	7	0	208	Normal
2018	7	13	4	       	7	10	199	Normal
2018	7	13	4	       	7	20	198	Normal
2018	7	13	4	       	7	30	200	Normal
2018	7	13	4	       	7	40	199	Normal
2018	7	13	4	       	7	50	199	Normal
2018	7	13	4	       	8	0	200	Normal
2018	7	13	4	       	8	10	199	Normal
2018	7	13	4	       	8	20	200	Normal
2018	7	13	4	       	8	30	197	Normal
2018	7	13	4	       	8	40	204	Normal
2018	7	13	4	       	8	50	198	Normal
2018	7	13	4	       	9	0	204	Normal
2018	7	13	4	       	9	10	197	Normal
2018	7	13	4	       	9	20	199	Normal
2018	7	13	4	       	9	30	199	Normal
2018	7	13	4	       	9	40	199	Normal
2018	7	13	4	       	9	50	200	Normal
2018	7	13	4	       	10	0	203	Normal
2018	7	13	4	       	10	10	197	Normal
2018	7	13	4	       	10	20	203	Normal
2018	7	13	4	       	10	30	200	Normal
2018	7	13	4	       	10	40	200	Normal
2018	7	13	4	       	10	50	198	Normal
2018	7	13	4	       	11	0	199	Normal
2018	7	13	4	       	11	10	200	Normal
2018	7	13	4	       	11	20	196	Normal
2018	7	13	4	       	11	30	200	Normal
2018	7	13	4	       	11	40	198	Normal
2018	7	13	4	       	11	50	201	Normal
2018	7	13	4	       	12	0	197	Normal
2018	7	13	4	       	12	10	201	Normal
2018	7	13	4	       	12	20	202	Normal
2018	7	13	4	       	12	30	199	Normal
2018	7	13	4	       	12	40	203	Normal
2018	7	13	4	       	12	50	196	Normal
2018	7	13	4	       	13	0	202	Normal
2018	7	13	4	       	13	10	195	Normal
2018	7	13	4	       	13	20	202	Normal
2018	7	13	4	       	13	30	197	Normal
2018	7	13	4	       	13	40	198	Normal
2018	7	13	4	       	13	50	203	Normal
2018	7	13	4	       	14	0	204	Normal
2018	7	13	4	       	14	10	202	Normal
2018	7	13	4	       	14	20	198	Normal
2018	7	13	4	       	14	30	202	Normal
2018	7	13	4	       	14	40	199	Normal
2018	7	13	4	       	14	50	198	Normal
2018	7	13	4	       	15	0	205	Normal
2018	7	13	4	       	15	10	203	Normal
2018	7	13	4	       	15	20	198	Normal
2018	7	13	4	       	15	30	199	Normal
2018	7	13	4	       	15	40	199	Normal
2018	7	13	4	       	15	50	200	Normal
2018	7	13	4	       	16	0	201	Normal
2018	7	13	4	       	16	10	197	Normal
2018	7	13	4	       	16	20	195	Normal
2018	7	13	4	       	16	30	201	Normal
2018	7	13	4	       	16	40	203	Normal
2018	7	13	4	       	16	50	200	Normal
2018	7	13	4	       	17	0	208	Normal
2018	7	13	4	       	17	10	199	Normal
2018	7	13	4	       	17	20	206	Normal
2018	7	13	4	       	17	30	198	Normal
2018	7	13	4	       	17	40	197	Normal
2018	7	13	4	       	17	50	202	Normal
2018	7	13	4	       	18	0	102	Normal
2018	7	13	4	       	18	10	99	Normal
2018	7	13	4	       	18	20	100	Normal
2018	7	13	4	       	18	30	101	Normal
2018	7	13	4	       	18	40	99	Normal
2018	7	13	4	       	18	50	99	Normal
2018	7	13	4	       	19	0	99	Normal
2018	7	13	4	       	19	10	100	Normal
2018	7	13	4	       	19	20	100	Normal
2018	7	13	4	       	19	30	98	Normal
2018	7	13	4	       	19	40	100	Normal
2018	7	13	4	       	19	50	99	Normal
2018	7	13	4	       	20	0	102	Normal
2018	7	13	4	       	20	10	97	Normal
2018	7	13	4	       	20	20	97	Normal
2018	7	13	4	       	20	30	98	Normal
2018	7	13	4	       	20	40	98	Normal
2018	7	13	4	       	20	50	99	Normal
2018	7	13	4	       	21	0	100	Normal
2018	7	13	4	       	21	10	101	Normal
2018	7	13	4	       	21	20	100	Normal
2018	7	13	4	       	21	30	99	Normal
2018	7	13	4	       	21	40	99	Normal
2018	7	13	4	       	21	50	99	Normal
2018	7	13	4	       	22	0	101	Normal
2018	7	13	4	       	22	10	100	Normal
2018	7	13	4	       	22	20	101	Normal
2018	7	13	4	       	22	30	99	Normal
2018	7	13	4	       	22	40	99	Normal
2018	7	13	4	       	22	50	103	Normal
2018	7	13	4	       	23	0	101	Normal
2018	7	13	4	       	23	10	99	Normal
2018	7	13	4	       	23	20	100	Normal
2018	7	13	4	       	23	30	99	Normal
2018	7	13	4	       	23	40	100	Normal
2018	7	13	4	       	23	50	100	Normal
2018	7	14	5	       	0	0	80	Normal
2018	7	14	5	       	0	10	79	Normal
2018	7	14	5	       	0	20	80	Normal
2018	7	14	5	       	0	30	79	Normal
2018	7	14	5	       	0	40	80	Normal
2018	7	14	5	       	0	50	80	Normal
2018	7	14	5	       	1	0	81	Normal
2018	7	14	5	       	1	10	78	Normal
2018	7	14	5	       	1	20	79	Normal
2018	7	14	5	       	1	30	80	Normal
2018	7	14	5	       	1	40	80	Normal
2018	7	14	5	       	1	50	80	Normal
2018	7	14	5	       	2	0	80	Normal
2018	7	14	5	       	2	10	81	Normal
2018	7	14	5	       	2	20	81	Normal
2018	7	14	5	       	2	30	80	Normal
2018	7	14	5	       	2	40	81	Normal
2018	7	14	5	       	2	50	79	Normal
2018	7	14	5	       	3	0	78	Normal
2018	7	14	5	       	3	10	80	Normal
2018	7	14	5	       	3	20	79	Normal
2018	7	14	5	       	3	30	81	Normal
2018	7	14	5	       	3	40	80	Normal
2018	7	14	5	       	3	50	80	Normal
2018	7	14	5	       	4	0	80	Normal
2018	7	14	5	       	4	10	81	Normal
2018	7	14	5	       	4	20	79	Normal
2018	7	14	5	       	4	30	79	Normal
2018	7	14	5	       	4	40	80	Normal
2018	7	14	5	       	4	50	78	Normal
2018	7	14	5	       	5	0	80	Normal
2018	7	14	5	       	5	10	82	Normal
2018	7	14	5	       	5	20	80	Normal
2018	7	14	5	       	5	30	79	Normal
2018	7	14	5	       	5	40	80	Normal
2018	7	14	5	       	5	50	82	Normal
2018	7	14	5	       	6	0	81	Normal
2018	7	14	5	       	6	10	80	Normal
2018	7	14	5	       	6	20	80	Normal
2018	7	14	5	       	6	30	79	Normal
2018	7	14	5	       	6	40	81	Normal
2018	7	14	5	       	6	50	80	Normal
2018	7	14	5	       	7	0	78	Normal
2018	7	14	5	       	7	10	80	Normal
2018	7	14	5	       	7	20	78	Normal
2018	7	14	5	       	7	30	79	Normal
2018	7	14	5	       	7	40	78	Normal
2018	7	14	5	       	7	50	81	Normal
2018	7	14	5	       	8	0	79	Normal
2018	7	14	5	       	8	10	80	Normal
2018	7	14	5	       	8	20	82	Normal
2018	7	14	5	       	8	30	80	Normal
2018	7	14	5	       	8	40	82	Normal
2018	7	14	5	       	8	50	80	Normal
2018	7	14	5	       	9	0	80	Normal
2018	7	14	5	       	9	10	80	Normal
2018	7	14	5	       	9	20	79	Normal
2018	7	14	5	       	9	30	78	Normal
2018	7	14	5	       	9	40	80	Normal
2018	7	14	5	       	9	50	79	Normal
2018	7	14	5	       	10	0	80	Normal
2018	7	14	5	       	10	10	80	Normal
2018	7	14	5	       	10	20	80	Normal
2018	7	14	5	       	10	30	81	Normal
2018	7	14	5	       	10	40	80	Normal
2018	7	14	5	       	10	50	78	Normal
2018	7	14	5	       	11	0	79	Normal
2018	7	14	5	       	11	10	78	Normal
2018	7	14	5	       	11	20	80	Normal
2018	7	14	5	       	11	30	80	Normal
2018	7	14	5	       	11	40	79	Normal
2018	7	14	5	       	11	50	78	Normal
2018	7	14	5	       	12	0	80	Normal
2018	7	14	5	       	12	10	80	Normal
2018	7	14	5	       	12	20	80	Normal
2018	7	14	5	       	12	30	80	Normal
2018	7	14	5	       	12	40	80	Normal
2018	7	14	5	       	12	50	79	Normal
2018	7	14	5	       	13	0	80	Normal
2018	7	14	5	       	13	10	79	Normal
2018	7	14	5	       	13	20	80	Normal
2018	7	14	5	       	13	30	80	Normal
2018	7	14	5	       	13	40	79	Normal
2018	7	14	5	       	13	50	79	Normal
2018	7	14	5	       	14	0	80	Normal
2018	7	14	5	       	14	10	80	Normal
2018	7	14	5	       	14	20	79	Normal
2018	7	14	5	       	14	30	80	Normal
2018	7	14	5	       	14	40	80	Normal
2018	7	14	5	       	14	50	80	Normal
2018	7	14	5	       	15	0	77	Normal
2018	7	14	5	       	15	10	80	Normal
2018	7	14	5	       	15	20	79	Normal
2018	7	14	5	       	15	30	80	Normal
2018	7	14	5	       	15	40	80	Normal
2018	7	14	5	       	15	50	78	Normal
2018	7	14	5	       	16	0	80	Normal
2018	7	14	5	       	16	10	80	Normal
2018	7	14	5	       	16	20	78	Normal
2018	7	14	5	       	16	30	81	Normal
2018	7	14	5	       	16	40	81	Normal
2018	7	14	5	       	16	50	78	Normal
2018	7	14	5	       	17	0	79	Normal
2018	7	14	5	       	17	10	78	Normal
2018	7	14	5	       	17	20	81	Normal
2018	7	14	5	       	17	30	80	Normal
2018	7	14	5	       	17	40	80	Normal
2018	7	14	5	       	17	50	79	Normal
2018	7	14	5	       	18	0	80	Normal
2018	7	14	5	       	18	10	80	Normal
2018	7	14	5	       	18	20	80	Normal
2018	7	14	5	       	18	30	79	Normal
2018	7	14	5	       	18	40	78	Normal
2018	7	14	5	       	18	50	79	Normal
2018	7	14	5	       	19	0	78	Normal
2018	7	14	5	       	19	10	81	Normal
2018	7	14	5	       	19	20	80	Normal
2018	7	14	5	       	19	30	79	Normal
2018	7	14	5	       	19	40	81	Normal
2018	7	14	5	       	19	50	81	Normal
2018	7	14	5	       	20	0	80	Normal
2018	7	14	5	       	20	10	79	Normal
2018	7	14	5	       	20	20	79	Normal
2018	7	14	5	       	20	30	80	Normal
2018	7	14	5	       	20	40	80	Normal
2018	7	14	5	       	20	50	79	Normal
2018	7	14	5	       	21	0	80	Normal
2018	7	14	5	       	21	10	79	Normal
2018	7	14	5	       	21	20	79	Normal
2018	7	14	5	       	21	30	79	Normal
2018	7	14	5	       	21	40	79	Normal
2018	7	14	5	       	21	50	77	Normal
2018	7	14	5	       	22	0	80	Normal
2018	7	14	5	       	22	10	80	Normal
2018	7	14	5	       	22	20	80	Normal
2018	7	14	5	       	22	30	78	Normal
2018	7	14	5	       	22	40	78	Normal
2018	7	14	5	       	22	50	79	Normal
2018	7	14	5	       	23	0	80	Normal
2018	7	14	5	       	23	10	79	Normal
2018	7	14	5	       	23	20	81	Normal
2018	7	14	5	       	23	30	78	Normal
2018	7	14	5	       	23	40	80	Normal
2018	7	14	5	       	23	50	79	Normal
2018	7	15	6	       	0	0	80	Normal
2018	7	15	6	       	0	10	77	Normal
2018	7	15	6	       	0	20	79	Normal
2018	7	15	6	       	0	30	78	Normal
2018	7	15	6	       	0	40	79	Normal
2018	7	15	6	       	0	50	81	Normal
2018	7	15	6	       	1	0	80	Normal
2018	7	15	6	       	1	10	80	Normal
2018	7	15	6	       	1	20	81	Normal
2018	7	15	6	       	1	30	80	Normal
2018	7	15	6	       	1	40	80	Normal
2018	7	15	6	       	1	50	81	Normal
2018	7	15	6	       	2	0	79	Normal
2018	7	15	6	       	2	10	79	Normal
2018	7	15	6	       	2	20	79	Normal
2018	7	15	6	       	2	30	80	Normal
2018	7	15	6	       	2	40	80	Normal
2018	7	15	6	       	2	50	81	Normal
2018	7	15	6	       	3	0	82	Normal
2018	7	15	6	       	3	10	80	Normal
2018	7	15	6	       	3	20	82	Normal
2018	7	15	6	       	3	30	80	Normal
2018	7	15	6	       	3	40	82	Normal
2018	7	15	6	       	3	50	78	Normal
2018	7	15	6	       	4	0	80	Normal
2018	7	15	6	       	4	10	79	Normal
2018	7	15	6	       	4	20	79	Normal
2018	7	15	6	       	4	30	79	Normal
2018	7	15	6	       	4	40	79	Normal
2018	7	15	6	       	4	50	81	Normal
2018	7	15	6	       	5	0	80	Normal
2018	7	15	6	       	5	10	81	Normal
2018	7	15	6	       	5	20	81	Normal
2018	7	15	6	       	5	30	79	Normal
2018	7	15	6	       	5	40	79	Normal
2018	7	15	6	       	5	50	79	Normal
2018	7	15	6	       	6	0	80	Normal
2018	7	15	6	       	6	10	80	Normal
2018	7	15	6	       	6	20	80	Normal
2018	7	15	6	       	6	30	79	Normal
2018	7	15	6	       	6	40	80	Normal
2018	7	15	6	       	6	50	81	Normal
2018	7	15	6	       	7	0	78	Normal
2018	7	15	6	       	7	10	80	Normal
2018	7	15	6	       	7	20	79	Normal
2018	7	15	6	       	7	30	80	Normal
2018	7	15	6	       	7	40	79	Normal
2018	7	15	6	       	7	50	78	Normal
2018	7	15	6	       	8	0	78	Normal
2018	7	15	6	       	8	10	80	Normal
2018	7	15	6	       	8	20	78	Normal
2018	7	15	6	       	8	30	80	Normal
2018	7	15	6	       	8	40	80	Normal
2018	7	15	6	       	8	50	80	Normal
2018	7	15	6	       	9	0	80	Normal
2018	7	15	6	       	9	10	77	Normal
2018	7	15	6	       	9	20	80	Normal
2018	7	15	6	       	9	30	79	Normal
2018	7	15	6	       	9	40	80	Normal
2018	7	15	6	       	9	50	80	Normal
2018	7	15	6	       	10	0	79	Normal
2018	7	15	6	       	10	10	78	Normal
2018	7	15	6	       	10	20	81	Normal
2018	7	15	6	       	10	30	80	Normal
2018	7	15	6	       	10	40	80	Normal
2018	7	15	6	       	10	50	81	Normal
2018	7	15	6	       	11	0	80	Normal
2018	7	15	6	       	11	10	79	Normal
2018	7	15	6	       	11	20	78	Normal
2018	7	15	6	       	11	30	80	Normal
2018	7	15	6	       	11	40	80	Normal
2018	7	15	6	       	11	50	78	Normal
2018	7	15	6	       	12	0	80	Normal
2018	7	15	6	       	12	10	78	Normal
2018	7	15	6	       	12	20	80	Normal
2018	7	15	6	       	12	30	77	Normal
2018	7	15	6	       	12	40	79	Normal
2018	7	15	6	       	12	50	81	Normal
2018	7	15	6	       	13	0	78	Normal
2018	7	15	6	       	13	10	80	Normal
2018	7	15	6	       	13	20	80	Normal
2018	7	15	6	       	13	30	79	Normal
2018	7	15	6	       	13	40	79	Normal
2018	7	15	6	       	13	50	80	Normal
2018	7	15	6	       	14	0	80	Normal
2018	7	15	6	       	14	10	81	Normal
2018	7	15	6	       	14	20	78	Normal
2018	7	15	6	       	14	30	77	Normal
2018	7	15	6	       	14	40	80	Normal
2018	7	15	6	       	14	50	78	Normal
2018	7	15	6	       	15	0	78	Normal
2018	7	15	6	       	15	10	78	Normal
2018	7	15	6	       	15	20	79	Normal
2018	7	15	6	       	15	30	84	Normal
2018	7	15	6	       	15	40	80	Normal
2018	7	15	6	       	15	50	80	Normal
2018	7	15	6	       	16	0	80	Normal
2018	7	15	6	       	16	10	81	Normal
2018	7	15	6	       	16	20	81	Normal
2018	7	15	6	       	16	30	78	Normal
2018	7	15	6	       	16	40	80	Normal
2018	7	15	6	       	16	50	78	Normal
2018	7	15	6	       	17	0	80	Normal
2018	7	15	6	       	17	10	77	Normal
2018	7	15	6	       	17	20	80	Normal
2018	7	15	6	       	17	30	79	Normal
2018	7	15	6	       	17	40	78	Normal
2018	7	15	6	       	17	50	81	Normal
2018	7	15	6	       	18	0	79	Normal
2018	7	15	6	       	18	10	80	Normal
2018	7	15	6	       	18	20	80	Normal
2018	7	15	6	       	18	30	79	Normal
2018	7	15	6	       	18	40	78	Normal
2018	7	15	6	       	18	50	81	Normal
2018	7	15	6	       	19	0	80	Normal
2018	7	15	6	       	19	10	82	Normal
2018	7	15	6	       	19	20	80	Normal
2018	7	15	6	       	19	30	78	Normal
2018	7	15	6	       	19	40	81	Normal
2018	7	15	6	       	19	50	80	Normal
2018	7	15	6	       	20	0	80	Normal
2018	7	15	6	       	20	10	78	Normal
2018	7	15	6	       	20	20	79	Normal
2018	7	15	6	       	20	30	80	Normal
2018	7	15	6	       	20	40	78	Normal
2018	7	15	6	       	20	50	79	Normal
2018	7	15	6	       	21	0	79	Normal
2018	7	15	6	       	21	10	81	Normal
2018	7	15	6	       	21	20	80	Normal
2018	7	15	6	       	21	30	80	Normal
2018	7	15	6	       	21	40	78	Normal
2018	7	15	6	       	21	50	78	Normal
2018	7	15	6	       	22	0	78	Normal
2018	7	15	6	       	22	10	79	Normal
2018	7	15	6	       	22	20	81	Normal
2018	7	15	6	       	22	30	80	Normal
2018	7	15	6	       	22	40	79	Normal
2018	7	15	6	       	22	50	80	Normal
2018	7	15	6	       	23	0	78	Normal
2018	7	15	6	       	23	10	81	Normal
2018	7	15	6	       	23	20	80	Normal
2018	7	15	6	       	23	30	80	Normal
2018	7	15	6	       	23	40	80	Normal
2018	7	15	6	       	23	50	79	Normal
2018	7	16	0	       	0	0	101	Normal
2018	7	16	0	       	0	10	99	Normal
2018	7	16	0	       	0	20	99	Normal
2018	7	16	0	       	0	30	100	Normal
2018	7	16	0	       	0	40	100	Normal
2018	7	16	0	       	0	50	98	Normal
2018	7	16	0	       	1	0	100	Normal
2018	7	16	0	       	1	10	99	Normal
2018	7	16	0	       	1	20	100	Normal
2018	7	16	0	       	1	30	101	Normal
2018	7	16	0	       	1	40	100	Normal
2018	7	16	0	       	1	50	100	Normal
2018	7	16	0	       	2	0	99	Normal
2018	7	16	0	       	2	10	98	Normal
2018	7	16	0	       	2	20	301	Anomalia
2018	7	16	0	       	2	30	101	Normal
2018	7	16	0	       	2	40	100	Normal
2018	7	16	0	       	2	50	100	Normal
2018	7	16	0	       	3	0	99	Normal
2018	7	16	0	       	3	10	99	Normal
2018	7	16	0	       	3	20	99	Normal
2018	7	16	0	       	3	30	101	Normal
2018	7	16	0	       	3	40	99	Normal
2018	7	16	0	       	3	50	99	Normal
2018	7	16	0	       	4	0	99	Normal
2018	7	16	0	       	4	10	98	Normal
2018	7	16	0	       	4	20	99	Normal
2018	7	16	0	       	4	30	99	Normal
2018	7	16	0	       	4	40	102	Normal
2018	7	16	0	       	4	50	99	Normal
2018	7	16	0	       	5	0	99	Normal
2018	7	16	0	       	5	10	101	Normal
2018	7	16	0	       	5	20	101	Normal
2018	7	16	0	       	5	30	99	Normal
2018	7	16	0	       	5	40	100	Normal
2018	7	16	0	       	5	50	98	Normal
2018	7	16	0	       	6	0	101	Normal
2018	7	16	0	       	6	10	99	Normal
2018	7	16	0	       	6	20	101	Normal
2018	7	16	0	       	6	30	99	Normal
2018	7	16	0	       	6	40	100	Normal
2018	7	16	0	       	6	50	101	Normal
2018	7	16	0	       	7	0	200	Normal
2018	7	16	0	       	7	10	199	Normal
2018	7	16	0	       	7	20	202	Normal
2018	7	16	0	       	7	30	199	Normal
2018	7	16	0	       	7	40	198	Normal
2018	7	16	0	       	7	50	199	Normal
2018	7	16	0	       	8	0	202	Normal
2018	7	16	0	       	8	10	197	Normal
2018	7	16	0	       	8	20	199	Normal
2018	7	16	0	       	8	30	200	Normal
2018	7	16	0	       	8	40	200	Normal
2018	7	16	0	       	8	50	201	Normal
2018	7	16	0	       	9	0	199	Normal
2018	7	16	0	       	9	10	197	Normal
2018	7	16	0	       	9	20	199	Normal
2018	7	16	0	       	9	30	198	Normal
2018	7	16	0	       	9	40	200	Normal
2018	7	16	0	       	9	50	199	Normal
2018	7	16	0	       	10	0	201	Normal
2018	7	16	0	       	10	10	198	Normal
2018	7	16	0	       	10	20	197	Normal
2018	7	16	0	       	10	30	201	Normal
2018	7	16	0	       	10	40	198	Normal
2018	7	16	0	       	10	50	198	Normal
2018	7	16	0	       	11	0	203	Normal
2018	7	16	0	       	11	10	203	Normal
2018	7	16	0	       	11	20	203	Normal
2018	7	16	0	       	11	30	200	Normal
2018	7	16	0	       	11	40	203	Normal
2018	7	16	0	       	11	50	199	Normal
2018	7	16	0	       	12	0	200	Normal
2018	7	16	0	       	12	10	204	Normal
2018	7	16	0	       	12	20	198	Normal
2018	7	16	0	       	12	30	202	Normal
2018	7	16	0	       	12	40	201	Normal
2018	7	16	0	       	12	50	198	Normal
2018	7	16	0	       	13	0	200	Normal
2018	7	16	0	       	13	10	203	Normal
2018	7	16	0	       	13	20	203	Normal
2018	7	16	0	       	13	30	202	Normal
2018	7	16	0	       	13	40	199	Normal
2018	7	16	0	       	13	50	198	Normal
2018	7	16	0	       	14	0	199	Normal
2018	7	16	0	       	14	10	200	Normal
2018	7	16	0	       	14	20	205	Normal
2018	7	16	0	       	14	30	203	Normal
2018	7	16	0	       	14	40	199	Normal
2018	7	16	0	       	14	50	199	Normal
2018	7	16	0	       	15	0	201	Normal
2018	7	16	0	       	15	10	196	Normal
2018	7	16	0	       	15	20	199	Normal
2018	7	16	0	       	15	30	204	Normal
2018	7	16	0	       	15	40	203	Normal
2018	7	16	0	       	15	50	200	Normal
2018	7	16	0	       	16	0	196	Normal
2018	7	16	0	       	16	10	203	Normal
2018	7	16	0	       	16	20	197	Normal
2018	7	16	0	       	16	30	204	Normal
2018	7	16	0	       	16	40	200	Normal
2018	7	16	0	       	16	50	198	Normal
2018	7	16	0	       	17	0	195	Normal
2018	7	16	0	       	17	10	202	Normal
2018	7	16	0	       	17	20	201	Normal
2018	7	16	0	       	17	30	204	Normal
2018	7	16	0	       	17	40	200	Normal
2018	7	16	0	       	17	50	201	Normal
2018	7	16	0	       	18	0	100	Normal
2018	7	16	0	       	18	10	99	Normal
2018	7	16	0	       	18	20	98	Normal
2018	7	16	0	       	18	30	101	Normal
2018	7	16	0	       	18	40	99	Normal
2018	7	16	0	       	18	50	99	Normal
2018	7	16	0	       	19	0	98	Normal
2018	7	16	0	       	19	10	100	Normal
2018	7	16	0	       	19	20	102	Normal
2018	7	16	0	       	19	30	98	Normal
2018	7	16	0	       	19	40	100	Normal
